,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
1550,CHEMBL509435,42000.0,nM,COc1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2)cc(OC)c1OC,4.37675071,378.15795718399994,5,1,3.244700000000001,True
1551,CHEMBL490053,44400.0,nM,COc1ccc(CN(C)/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1O,4.35261703,416.037169124,5,2,2.9062000000000014,True
1552,CHEMBL2348181,45000.0,nM,N#Cc1ccc2ccn(-c3cccc(N)n3)c2c1,4.346787486,234.09054632,4,1,2.479379999999999,True
1553,CHEMBL2348167,45100.0,nM,Nc1nccc(-n2ccc3ccncc32)n1,4.345823458,211.08579528799999,5,1,1.3977,True
1554,CHEMBL484274,45500.0,nM,CCOc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1O,4.341988603,416.037169124,5,3,2.954100000000001,True
1555,CHEMBL3421974,45885.0,nM,O=C(NC1CCCC1)c1ccc(-c2nccc(-c3c[nH]c4cnccc34)n2)cc1,4.338329264,383.17461029200007,4,2,4.359300000000002,True
1556,CHEMBL233349,47000.0,nM,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(C(=O)O)cc3)o2)S1,4.327902142,314.0361278,5,3,2.7834700000000003,True
1557,CHEMBL486285,47000.0,nM,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4cc(Br)ccc43)cc2)CC1,4.327902142,440.084788012,5,2,2.9239000000000015,True
1558,CHEMBL487526,47000.0,nM,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(C(=O)N(C)C)cc43)cc2)CC1,4.327902142,433.211389724,6,2,1.8631999999999993,True
1559,CHEMBL259244,49000.0,nM,CCC(C)Oc1nc(N)nc2[nH]cnc12,4.30980392,207.112010036,5,2,1.1124,True
1560,CHEMBL2163609,49000.0,nM,Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc(C(=O)NC2CCCC2)cc1,4.30980392,433.259008612,7,4,3.6176200000000014,True
1561,CHEMBL1809197,53000.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(OC)c(-c2cnc3ccccn23)n1,4.27572413,473.21753772400007,9,1,3.220600000000001,True
1562,CHEMBL3421980,56703.0,nM,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,4.246393963,300.13749651200004,4,0,3.8500200000000024,True
1563,CHEMBL319709,59000.0,nM,NC(=O)c1ccc(Nc2nc(N)cc(OCC3CCCCC3)n2)cc1,4.229147988,341.18517497600004,6,3,2.860400000000001,True
1564,CHEMBL2163612,62000.0,nM,Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc(OCCN2CCOCC2)cc1,4.207608311,451.269573296,9,3,2.6562200000000002,True
1565,CHEMBL201307,62000.0,nM,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4.207608311,580.2268027560001,10,3,4.632000000000005,True
1566,CHEMBL525921,70000.0,nM,Cc1ccc(-c2ccc(C(=O)N(C)CCc3c[nH]c4ccccc34)cc2)cc1,4.15490196,368.18886338799996,1,1,5.458020000000005,True
1567,CHEMBL599552,70000.0,nM,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,4.15490196,262.07422756,4,2,2.8148,True
1568,CHEMBL3604460,71000.0,nM,CC1=C(C(=O)OC2CCCCC2)C(c2ccc([N+](=O)[O-])cc2)C2=C(CC(C)(C)CC2=O)N1,4.148741651,438.21547205999997,6,1,5.074700000000004,True
1569,CHEMBL3545110,76000.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,4.119186408,434.25425758000006,8,2,2.7964,True
1570,CHEMBL328623,81000.0,nM,Cc1ccc(F)c(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c1,4.091514981,411.20705329200007,7,3,3.712620000000003,True
1571,CHEMBL499521,85000.0,nM,Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,4.070581074,220.076039128,3,3,1.3833000000000002,True
1572,CHEMBL101868,85000.0,nM,COc1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,4.070581074,409.21138972400007,8,3,3.2737000000000016,True
1573,CHEMBL498705,91000.0,nM,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,4.040958608,430.20451345199996,1,1,6.816600000000006,True
1574,CHEMBL285527,91000.0,nM,O=S(=O)(O)c1cccc2cccc(Nc3ccccc3)c12,4.040958608,299.061614276,3,2,3.8301000000000016,True
1575,CHEMBL457179,92000.0,nM,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(-c2ccncc2)cc1,4.036212173,355.168462292,2,1,4.5446000000000035,True
1576,CHEMBL317281,93000.0,nM,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(F)cc3F)ncn2)cc1,4.031517051,415.18198141600004,7,3,3.5433000000000012,True
1577,CHEMBL102622,95000.0,nM,Cc1nc2ccccn2c1-c1ccnc(NC(=O)C(F)(F)F)n1,4.022276395,321.08374460000005,5,1,2.6005200000000004,True
